,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2008-11-27,4.566986890774381,-2.540607895112924,1.0389516081514398,-4.117245057772909,1.195800370150086,1.3669419367053963
2008-11-28,4.491837631246174,-2.490206393613467,1.0423672071000474,-4.114591202952242,1.2013278394409996,1.3276120203299122
2008-12-01,4.450664085515982,-2.4131050312958697,1.0742739598072248,-3.944961087278673,1.3904260016513037,1.470871229064799
2008-12-02,4.3178068182374885,-2.304185201280049,1.1342453770617458,-3.8675569981591575,1.2958651459420878,1.3627095417606496
2008-12-03,4.009381691574212,-1.8593587744106717,0.9365880869886292,-3.4795448735462164,1.293319382598166,0.9984128500911
2008-12-04,0.01,2.2143956765168054,8.863042539879716,-1.7305865363431905,11.756806232783115,0.557556191097407
2008-12-05,0.3395173913526938,1.9403631413820637,8.601094342016527,-1.5910859139335969,12.742162194695199,0.4793377062573563
2008-12-08,0.01,2.3234006198193513,9.207926122839414,-1.612071601028134,13.517827652866547,0.4158712988307274
2008-12-09,0.2276972930012184,2.23986836104218,9.020614525056688,-1.8963274720655712,14.20351542068324,0.3631263215868067
2008-12-10,0.3475558473826686,2.1545243338732103,9.01725950213132,-2.156326211898165,14.596715954072838,0.3643657342120894
2008-12-11,0.2625236244332712,2.1617270754575477,9.389976909620065,-1.9429456374630043,14.457500327974415,0.4066132789576265
2008-12-12,0.21873738140924293,2.1261087507649985,9.625155185488792,-1.745542702876208,14.40150218692017,0.4295514919478468
2008-12-15,0.19273323186558533,2.0185956615706253,10.224443877504106,-1.3331703043267351,13.956173430166393,0.42792612523970186
2008-12-16,0.07249188304830866,2.1486585942022534,10.096145742381632,-1.4696189445027619,13.808731073980056,0.4356846251130005
2008-12-17,0.010286963367615207,2.0878207072070603,10.071279025194784,-1.5027802937192716,13.168998226113631,0.5884148530934387
2008-12-18,0.02475929123709843,1.910356607467911,10.179762360838284,-1.1177507981205637,12.253260387018216,0.6681611035344399
2008-12-19,0.06250836704684508,1.727592316153701,10.492570559610323,-0.8475333614382932,12.158823878793655,0.9082142259482578
2008-12-22,0.05640146933688993,1.698642585257517,10.46634916848192,-0.7932856051603574,12.126962639783953,0.8574750161252354
2008-12-23,0.07268571117019425,1.5643497117676204,10.66225063441514,-0.4810378727270157,11.999537524348545,0.9861392721874496
2008-12-24,0.08744262249396287,1.6520569040699442,10.488101576401288,-0.7704984533433198,12.145165658529697,0.9088422197338312
2008-12-29,0.07901500204612273,1.584760030880194,10.563983464884345,-0.6795403482768647,12.05790962111629,0.7459293820668882
2008-12-30,0.08485561051922416,1.6218335447019612,10.549618150434412,-0.7606030310938012,12.05765582563976,0.865329103905412
2008-12-31,0.08815984921503794,1.6893317751313055,10.44311689400156,-0.9603909933869464,12.15023062497766,0.8618314243627111
2009-01-02,0.10879176275738857,1.6117178439221809,10.426766716980264,-0.9581811790192221,12.040810020698332,0.750535540731481
2009-01-05,0.1691748425883848,1.5098032064657625,10.714461624855,-1.0099143185709392,11.895373543423245,1.0472667688203263
2009-01-06,0.01,1.598176659189115,11.598626067415907,-0.7398613764920648,12.38853732614924,1.0471003549404676
2009-01-07,0.3527882053495489,1.4182208803934258,11.118991466858628,-1.5402480356727724,13.45674688940119,0.6162486154595925
2009-01-08,0.3833073903974373,1.4934478534991842,10.785752542648831,-2.052376769481661,13.605817472087116,0.6173978630514387
2009-01-09,0.3407591130865641,1.4357686257895217,10.873715067525646,-2.146736911658771,13.387501042043796,0.6106506743990232
2009-01-12,0.3435878327838177,1.4022019120953264,10.910326196488716,-2.12589757575336,13.381319360050831,0.573093642463276
2009-01-13,0.4443446786402914,1.2095589138380922,11.021677356768196,-1.8780195397056263,13.54483272000699,0.5812179613663914
2009-01-14,0.5295816933910186,1.0709760473987016,11.113031400207687,-1.6996360612894492,13.659260509400209,0.6221144341995051
2009-01-15,0.387222619849998,1.2595628470110731,10.911978978941978,-1.9087887310841631,13.496394534921892,0.5312596647927618
2009-01-16,0.5680307289371569,1.326966625587326,10.51822585805581,-2.6918182808221234,14.184577988217681,0.4973930577901964
2009-01-19,0.5192459597166432,1.1763747136561766,11.101117475269197,-2.08027994859507,13.93471385946641,0.4930177743088962
2009-01-20,0.4497593791657176,1.2821960404540726,11.151623813937901,-2.3650628853296336,13.749019750564617,0.4957104549850369
2009-01-21,0.4591371793405828,1.2881454415183198,11.25660095808289,-2.609369120147481,13.659230951299676,0.4823016818485704
2009-01-22,0.24548441050622485,1.339763800664295,11.993908514644232,-2.369661942031801,12.71768680602188,0.5369272805624827
2009-01-23,0.651457945330932,0.904920586583939,11.969325043201678,-2.3530456885366333,13.809073403793931,0.5230784771741604
2009-01-26,0.660493842718906,0.9846481606835388,12.09337348828871,-2.3272336075002618,13.549824165616494,0.3845640843075687
2009-01-27,0.4145233840713585,1.3600439691577335,12.010598549844707,-2.754901863212494,13.057956673828498,0.3951616029972919
2009-01-28,0.4180810036461988,1.3052153126244856,11.633834763934185,-2.766912887924195,13.204531361396391,0.390581632338117
2009-01-29,0.04589915380254078,1.4560610141638275,12.341752207912792,-2.15883907182791,11.978907438442686,0.4579587557576966
2009-01-30,0.013882266257808144,1.3970484160678296,12.793758693780026,-2.0611889621186745,11.410371254715741,0.5668418761820786
2009-02-02,0.051081654970082616,1.2003056743770582,13.093316637626804,-1.5379875377770944,11.315956554702366,0.7584764741915897
2009-02-03,0.06932008295861761,1.1688685701183779,13.04408749289751,-1.7075841597327717,11.259319741673911,0.7469598183030989
2009-02-04,0.20715363763273875,1.1025341550131331,12.939827685498726,-1.7804290872177757,11.485517528350641,0.6488446849702154
2009-02-05,0.272726773640911,0.9610253021588716,12.92438221450149,-1.8454172212125222,11.5662922129894,0.7037633461848627
2009-02-06,0.2781448282557395,0.8227442065563371,13.195867557310624,-1.5801107254199025,11.179553975943236,0.6996507900407157
2009-02-09,0.2279960364305867,0.8840087705395651,13.123817141959515,-1.5136838643357098,11.130919190974877,0.6305627845412779
2009-02-10,0.1990622905411817,0.8425205344590947,13.273783510690345,-1.2872707224540123,11.024328214223864,0.8478439821995255
2009-02-11,0.14372656051942814,0.8905108811803244,13.237341178165893,-1.4278861310148443,10.944941751919172,1.0014806267687375
2009-02-12,0.3999954656984729,0.6895263433417179,12.298778694532814,-1.5356059523169552,11.525820844839707,0.7281922360411279
2009-02-13,0.35787107586454897,0.7652581901885257,12.378703903743055,-1.646665844365992,11.310742130208654,0.7161944387325878
2009-02-16,0.312831437483364,0.8291076591717844,12.37192471224416,-1.9295265199945293,11.16355288473687,0.7890216362706544
2009-02-17,0.3535901071777441,0.7486787122635019,12.443083614348906,-1.935481420923092,11.152810845060845,0.9043410570936616
2009-02-18,0.4041706819173154,0.7332401748722116,12.364309737995994,-1.9131370671702703,11.434245050596626,0.8737571001698138
2009-02-19,0.5367198660157045,0.6127811439458414,12.380704937388876,-1.5938630528607176,11.752440218165875,0.6269121400156705
2009-02-20,0.4844884284318171,0.6119096771425094,12.411327097325712,-1.5573930828105107,11.693498621220126,0.6808207505363089
2009-02-23,0.5613964229477721,0.5749442258481786,12.155215099587204,-1.6259218722090232,12.091981907755704,0.5823119609910644
2009-02-24,0.4957846300118812,0.5938706752876453,12.229437521367855,-1.6621515354740737,11.942538317311277,0.6393753585190713
2009-02-25,0.01,1.059935727560853,13.125636403817046,-1.724665920989351,12.330681017795449,0.6411847159766584
2009-02-26,0.09096300567323116,1.092116714865335,13.104749919813118,-2.023180922383346,12.293847985840152,0.4939648475154493
2009-02-27,0.01,1.177409088577689,13.108592289842095,-2.1286187678268544,12.427837681253298,0.5083466013515167
2009-03-02,0.01,1.0353261836705023,13.401028789104831,-1.7976276456243108,12.130186824991775,0.6184497125368114
2009-03-03,0.01,0.9748078378261179,13.605725996503828,-1.7577914166279007,11.967499633370895,0.6171007977411679
2009-03-04,0.12058216564304335,0.8482175877562811,13.783238072858564,-1.8479510395680716,11.942955792813908,0.6522944308810752
2009-03-05,0.01,0.969087936527176,13.554402042861232,-1.7896580049315778,12.133247837868502,0.6078135826020035
2009-03-06,0.01,0.9723572484590997,13.298696605456918,-1.7378015674897178,12.131017265543951,0.560344640748818
2009-03-09,0.01,1.0210452802824053,13.027150141329868,-1.6981851263592156,12.233239421256984,0.4702890322447301
2009-03-10,0.06343872586707434,1.0803761552550164,12.890214097358605,-2.105633880098729,12.209490870183522,0.4582572497733923
2009-03-11,0.1578150000617265,1.0348220276988365,12.95307577113197,-2.1175525248238025,12.237909574225517,0.4364667186057804
2009-03-12,0.19056065282857995,1.0122073299272,12.769027453970955,-2.2502289178608623,12.537830991325956,0.4545086615519341
2009-03-13,0.3651825159318759,0.9156960073286928,12.66779792657828,-2.518583441443913,12.899080975034227,0.4310700455793008
2009-03-16,0.4117460379001219,0.8597373973509501,12.718632623893663,-2.5674962832259682,12.911907964357695,0.4310446736407822
2009-03-17,0.4556066994364694,0.8537994545110774,12.779350398918698,-2.714658766123444,12.836146440819599,0.4247675753694488
2009-03-18,0.3744062326053849,0.9739016400745418,12.772862295214837,-2.9065885514177627,12.557791673064544,0.4174423615333746
2009-03-19,0.4395898308581775,1.002577837880952,12.160371475555358,-3.1629979833967337,12.966782741212866,0.4008607638934032
2009-03-20,0.4481908992452365,0.9142808519055508,12.123030033060846,-3.0153602712291394,13.131495316260805,0.4272571573284377
2009-03-23,0.3857790754976053,0.9282112993148174,12.231931551731405,-2.797771853940425,12.853373361643893,0.42198798775160185
2009-03-24,0.5040041943723631,0.8374297868277173,12.278297563159027,-2.7624832326447373,12.951786816663489,0.4026842647907514
2009-03-25,0.596256767758466,0.8203547572690372,12.061913947371552,-3.0142102023014266,13.187396681930188,0.3884401168253996
2009-03-26,0.6297517046984059,0.8350452762239572,11.864827352772881,-3.1704955307055287,13.317549645909214,0.380041291625304
2009-03-27,0.4049206222984515,0.8085192465487208,12.311517595505775,-2.5183463914666957,12.415005897222853,0.4364801345712901
2009-03-30,0.3939978111991132,0.6773901457952592,12.51119363196715,-2.1619374838175296,12.163876575514278,0.4573631725163732
2009-03-31,0.3673229598051012,0.7075831560226459,12.4787010616768,-2.2149645095564288,12.12609658731354,0.4686432765025774
2009-04-01,0.4379397842590233,0.6096065145995551,12.499699013162342,-2.206165466815416,12.248839112444069,0.4509161048155818
2009-04-02,0.5722231090792678,0.7296338432069929,12.149885408740875,-2.7821885616344653,12.76141000578423,0.3943707113609137
2009-04-03,0.5535705514268319,0.7205936557184706,12.213240067312546,-2.5613455070629434,12.618113757256205,0.34556026616932034
2009-04-06,0.6942509377989067,0.6902867202960214,11.966197627595568,-2.9719497638286816,13.098253719749147,0.31458208185884523
2009-04-07,0.6738690777245917,0.6382541264850066,12.151275356285288,-2.86890719218384,12.899255883826024,0.3327948737230779
2009-04-08,0.5612352980127558,0.6486014437625078,12.385649680032225,-2.529156129704936,12.441508733339536,0.34407722133077395
2009-04-09,0.6179915750473393,0.5166209375406857,12.58799989550879,-2.2204308813672853,12.226041103277266,0.3611666061483536
2009-04-14,0.5883209672545217,0.4434153080714851,12.630253005529154,-1.858051666924456,12.168328112897985,0.38743950176841296
2009-04-15,0.6201054584578888,0.3524154600559606,12.633715431241288,-1.6812923275222158,12.300334109561256,0.416590544798597
2009-04-16,0.6087443578116377,0.4279634331578701,12.618801668577378,-1.7417752155815631,12.226347288715575,0.4075496034407831
2009-04-17,0.5756779086594168,0.4593343775368333,12.67889435672782,-1.5521634548717036,12.069116418770134,0.4106453928006927
2009-04-20,0.5272781601731953,0.4539980824104439,12.66599974184386,-1.3085823284136109,12.051963635576724,0.4756939316263352
2009-04-21,0.5185652151505964,0.4723276226514539,12.486837350551,-1.3504656771925414,12.234051081074615,0.4480533159059937
2009-04-22,0.5517184022174557,0.5637595282072009,12.355779732293565,-1.7413878241388905,12.388229011537735,0.4053390748367928
2009-04-23,0.5041837842361686,0.6129305755225377,12.329580743341761,-1.8757247610264944,12.283025867618944,0.3839834212217177
2009-04-24,0.5004329035725739,0.5245660146221665,12.535957642056024,-1.7063930557255451,12.032473343220046,0.4082095387127664
2009-04-27,0.4992937312513035,0.4638699823086815,12.500005227851865,-1.5624430065680377,12.14134568167601,0.4493614536264409
2009-04-28,0.4511257942110412,0.4706860530041261,12.603794225022195,-1.487650330411348,11.944227127992725,0.44893512333540775
2009-04-29,0.4074478096113773,0.4835417712440468,12.668664228847287,-1.4662250418947025,11.824186722618133,0.44859169890213824
2009-04-30,0.35667361918893203,0.5633654235995592,12.639160933772665,-1.5339340577562484,11.728053819852994,0.4278016990260304
2009-05-04,0.4857453379120581,0.4878523474574192,12.571485957187095,-1.7439181144119171,12.028010246706517,0.42251775058785207
2009-05-05,0.4568502266465572,0.520167290635253,12.534576369793935,-1.7548133953131408,12.015891177224118,0.4172503682386108
2009-05-06,0.4904948250727814,0.4282014859318553,12.64055455347457,-1.6551819427821712,11.902359428258906,0.4414954095363023
2009-05-07,0.6397007491602317,0.4340673201246957,12.634660790573475,-2.273151907380496,11.924900409336507,0.4044900016458136
2009-05-08,0.7212948253886793,0.2402900275784185,12.864047625521085,-2.0382978048122062,11.720780959934563,0.4767126802717304
2009-05-11,0.6757816716621435,0.24850592151861814,12.78091107438426,-1.8702767838835863,11.752018693093376,0.5003970955179375
2009-05-12,0.6982937380240402,0.2569715700086673,12.781266470888758,-1.899920465429508,11.742011511231984,0.4737528376576154
2009-05-13,0.7643941033234956,0.04464043040979253,12.897273795039087,-1.5614808785498662,11.800877126313171,0.5300939708022295
2009-05-14,0.7682732855364018,0.04747059663225564,12.905597026483916,-1.5777819992482145,11.78324931725725,0.5270104756485718
2009-05-15,0.7306654035695637,0.11867064199736113,12.94272271766935,-1.7861435582313792,11.568448971438574,0.5353317751906403
2009-05-18,0.7448885816625498,0.09207228613907603,12.957223968348384,-1.8228324175878081,11.57040905455425,0.5456712500722282
2009-05-19,0.7593656967279041,0.16235103778866442,12.95884650467101,-1.9359040423270968,11.464972879324502,0.5598616922091986
2009-05-20,0.8256930480488809,0.18958006004519626,12.706167153478729,-1.9874996690705633,11.745530175775885,0.5093370054949725
2009-05-21,0.8339746617631529,0.15160742907941346,12.68101166699259,-1.9561058747902027,11.794020197343269,0.5847032573716985
2009-05-22,0.8965585094312972,0.05779014585651824,12.860941334070379,-1.8659644792509191,11.405975397898764,0.5982024349105317
2009-05-25,1.0072408268479256,0.09723400443845208,12.602613208522925,-2.1575143899414915,11.588389715396714,0.46884402410173603
2009-05-26,3.5153862324176095,-2.4824549246286343,7.584362751759907,-2.105343717077271,8.428902396688935,0.5412754693722646
2009-05-27,3.501646079485587,-2.4805686782066547,7.704022730129478,-2.0685714933398898,8.214588327077125,0.5491984026753892
2009-05-28,3.4583696435431253,-2.4982056855242116,7.945903484653523,-1.9712707146409711,7.987641949255023,0.5967343916222809
2009-05-29,3.4443502680566005,-2.5145852568771643,8.055081185179482,-2.1009249578688967,7.879495110139962,0.6633490156139175
2009-06-01,2.6969139156800472,-1.7108978279441691,9.762940895535213,-2.172089279988636,9.107315758952046,0.5969845962003623
2009-06-02,2.7431026794921363,-1.7727685751648918,9.802486442790947,-2.189082037952593,9.125379392739019,0.6436326552703644
2009-06-03,2.6078987778560543,-1.6422175839722437,9.683248403788367,-2.174623146464032,9.073751845933977,0.6837522288779087
2009-06-04,2.648152006789869,-1.6283663617520605,9.650654153900033,-2.0617577425692493,8.918923977413284,0.6114819616585117
2009-06-05,2.6410674675523422,-1.5554234617500935,9.466918643744183,-1.9728259860254944,8.817593102557018,0.4794924792958801
2009-06-08,3.4481899026941987,-2.3674423475326134,7.498753996460702,-1.8924328064948064,7.591672277719122,0.4834656183129017
2009-06-09,3.460204710853095,-2.35140213364456,7.340613293350468,-2.0371968006397183,7.566430131964467,0.4816702610610091
2009-06-10,3.4892151805901994,-2.3990075901820203,7.376534959616751,-2.086257369800746,7.528182679755767,0.4697761547736916
2009-06-11,3.5799712263574612,-2.512124259682231,7.451623615869407,-2.0754845169757337,7.519425227999071,0.4159703352834939
2009-06-12,3.5865338904213826,-2.526974861316058,7.221832081520296,-2.1096576544694075,7.630277203135903,0.4188765544185606
2009-06-15,3.6570276294169712,-2.48157261583623,6.880323048654872,-2.4495342969213376,7.97345193719137,0.4287426416977008
2009-06-16,3.6988160667496186,-2.5808148952565806,6.926322548847552,-2.266271022376824,8.02483494500713,0.4417953324978775
2009-06-17,3.70567311275012,-2.691721063395052,7.003388503287583,-2.035583509736132,7.991375449156611,0.4921749568077727
2009-06-18,3.7159931844260337,-2.7687927342344354,7.18453739661442,-1.985755594793694,7.731416648004413,0.4874249126426725
2009-06-19,3.8148072451556017,-2.8124242320856148,7.084665145271508,-2.1491906444032454,7.931127997039119,0.5008590702578445
2009-06-22,3.711967224114161,-2.769591417579188,7.051675670406422,-2.0219449918455283,7.8852264742172835,0.5322729645586143
2009-06-23,3.7502359209739713,-2.7584607893161985,6.99332577668561,-2.133808998014313,8.02254621207507,0.486533922709082
2009-06-24,3.7762551641119733,-2.9201426886312523,7.129457096961793,-2.0249882684999427,7.932942320641885,0.5081906426089833
2009-06-25,3.7582777391513127,-3.02334584592106,7.292260861201174,-1.7569389927483152,7.922189959788429,0.5453384273554077
2009-06-26,3.676330123320738,-2.9688355502715145,7.370476041587878,-1.6165340071949232,7.929905925897992,0.6062787976435814
2009-06-29,3.648066710058857,-2.8888583031082877,7.261839993278543,-1.5332031526296388,8.100394673930497,0.5757361574519952
2009-06-30,3.5917322882102853,-2.91269254531335,7.408022659986055,-1.318516666945694,7.862640596120302,0.5416318694804698
2009-07-01,3.5748075195697377,-2.8476008279559086,7.404769473071706,-1.522897203811566,7.906117872322374,0.5915987668880842
2009-07-02,3.5462925766780335,-2.8849524013302066,7.458548099935112,-1.6422176671700501,7.903790220791979,0.6405730259207938
2009-07-03,2.7164762210462667,-2.0363217159399607,9.231509404011163,-1.6855587726488288,8.861195357111908,0.6051663321938808
2009-07-06,2.6640821456372787,-1.989556620376305,9.207030176141355,-1.7175661684997596,8.833761027959131,0.6250917391189259
2009-07-07,2.693664202657078,-2.001270333481155,9.1688715198324,-1.795676831571683,8.922285835073358,0.5735320379915886
2009-07-08,2.7026075609421305,-2.0899172308586684,9.247096904557592,-1.5969575721555742,8.792769655935432,0.5723790458014598
2009-07-09,2.682602494611217,-2.077026877350085,9.232139343537018,-1.5421527019130599,8.748230773329277,0.5315220008461197
2009-07-10,2.6963645041028785,-2.1259588458910827,9.187623923501445,-1.4365352559354143,8.887992732471979,0.5388060152305586
2009-07-13,1.4338525870336591,-0.8351163554191007,11.488094141280945,-1.4737981083573168,10.03172635806992,0.5123357615281783
2009-07-14,1.4407475422113922,-0.7802090635562743,11.460307914250588,-1.6724176643755548,9.898563988433953,0.4632815071184216
2009-07-15,1.4828867923541706,-0.8240026965550296,11.478468158431196,-1.642397724167528,9.948528217070454,0.4168755292864372
2009-07-16,1.4931759741163078,-0.8902210112625235,11.558696529767895,-1.6050841867987204,9.87480802087834,0.4408357188548603
2009-07-17,1.5642805029479725,-0.9509121923666222,11.579332949150198,-1.6443185246601235,9.943803738234283,0.40247148610729205
2009-07-20,1.6687088001249013,-0.8912782154194309,11.285775326923368,-2.1202237805588817,10.225195174886563,0.3576070880335812
2009-07-21,1.6868755762603649,-0.9247166142040444,11.256699412385053,-2.0842995367633503,10.309242478238604,0.3627221659707133
2009-07-22,1.6953394305154388,-0.9611591379203496,11.215356033147609,-1.9649406744660929,10.412341317112912,0.3619000147245644
2009-07-23,1.7075697461504284,-0.981051758924332,11.2067244523161,-1.9300704737534449,10.446746393955626,0.36125854833430937
2009-07-24,1.7282367286899583,-0.9255001095681028,11.046571081678543,-2.131383309905312,10.381536598194213,0.3462981625665522
2009-07-27,1.849605237216751,-0.8838420308584114,10.711721112956424,-2.6310562633791985,10.607597861431131,0.3129724621268373
2009-07-28,1.7945051878929028,-0.8438479253940148,10.617233344806438,-2.553979290079923,10.635512987096572,0.333476832382994
2009-07-29,1.7542216077303583,-0.8147282422889386,10.547102366984332,-2.5260031565510035,10.660817447945615,0.3273300801099239
2009-07-30,1.7465552787488277,-0.769190332265898,10.38161568389562,-2.6667354157982137,10.652319448099203,0.3196621036685282
2009-07-31,1.6311715223940486,-0.6807220031096561,10.25038028272381,-2.5745919534047443,10.661664723076562,0.33736863595212074
2009-08-03,1.6498935800849488,-0.6834406352028654,10.23754192304592,-2.575780072073489,10.661391026394039,0.31629506642727584
2009-08-04,1.6743723592755344,-0.6175686900762452,10.028124716183898,-2.8091664725899235,10.745602861986997,0.3085828290310446
2009-08-05,1.6125157886302064,-0.5004576553169813,9.982258293439745,-2.9070072352750107,10.607134566359854,0.28180561045265845
2009-08-06,1.659864735098329,-0.4379395446744704,9.729765982529337,-3.2875812283151866,10.693208043916067,0.2761064587529209
2009-08-07,1.7802096633254954,-0.4080134596851029,9.470948468281314,-3.7875796415206837,10.787561104142478,0.26348482241733834
2009-08-10,1.795235015188582,-0.4300723210484408,9.467601316977316,-3.7705125210356685,10.804375784680678,0.2644333645257413
2009-08-11,3.9637248946870303,-3.0452149240327424,5.039480589324173,-2.4451252844603637,6.803187649183164,0.28570293651634865
2009-08-12,3.988322466750716,-3.0789452556695425,5.107469206055148,-2.4817799032075096,6.70738511510884,0.2964810860753265
2009-08-13,3.994560739130205,-3.1641882284797203,5.108973465880099,-2.3162428102123997,6.699539400210918,0.3100770445521429
2009-08-14,3.960504050786416,-3.2454640792381366,5.192470970924881,-1.947338195220485,6.772140091525892,0.3207519401487277
2009-08-17,3.9070898840305968,-3.213929987490522,5.186860846678779,-1.8456714236458034,6.75576463903665,0.32100545109767564
2009-08-18,3.9046586078989636,-3.20861865433941,5.180999307836936,-1.8236126514572504,6.7623964803851475,0.3103056112433967
2009-08-19,3.8553938690758938,-3.1924619286503555,5.204869969691097,-1.7384295147046658,6.7485093683190716,0.32869969781502184
2009-08-20,3.3624954534065936,-2.5691492548527908,6.427136100792079,-2.118185571976257,7.8982839071810425,0.3133674205366297
2009-08-21,3.4583860188219644,-2.398213622191837,5.945837467782352,-2.9254496860576054,8.121483487505603,0.2987967012572752
2009-08-24,3.4715214036205984,-2.425897595205153,6.0007966731368825,-2.9253001087897013,8.069699181635169,0.2946366645404672
2009-08-25,3.489918673719904,-2.5669961423233127,6.119120698017586,-2.548874626314628,8.060981226913709,0.29948046211529794
2009-08-26,3.4832177474068837,-2.5285817729762106,5.995476428806334,-2.638511752677954,8.185527647828035,0.3074777745260025
2009-08-27,3.4836212024343536,-2.5372289250290367,5.996905470593755,-2.6405441232799705,8.189402019507593,0.3012661981977599
2009-08-28,3.521126405264892,-2.5745693716339804,6.04813126750716,-2.6877184017772806,8.172130830260413,0.30049338435334905
2009-08-31,3.5058332074334557,-2.5461049443173867,6.085643813464925,-2.7498447450592463,8.110428365169218,0.31509675394368225
2009-09-01,3.463266532338493,-2.6396035725117226,6.4239011338189975,-2.3498778720224838,7.94553565049913,0.32672316105635346
2009-09-02,3.436349923085828,-2.69714616654041,6.5771893251072955,-2.0499312343024854,8.01339895492987,0.3334515313895583
2009-09-03,3.4995838628466815,-2.780493549420717,6.690331414771959,-2.147993667204826,7.972445230761597,0.3591777299475233
2009-09-04,3.433430228833558,-2.744037076834662,6.686973547616218,-2.0621139631960848,7.9354300327723095,0.3781781271170711
2009-09-07,3.4995084184050684,-2.8288711090281917,6.7339967016598115,-2.105854652580725,7.972865317927352,0.3953811656194892
2009-09-08,3.5377880830003416,-2.8636423508965567,6.790329710723528,-2.1450530495667994,7.941212524130932,0.4041571035168204
2009-09-09,3.63600680296832,-2.948234431761709,6.82696419387859,-2.1314949345868914,8.04072545239387,0.3944279894387441
2009-09-10,3.5663386847745797,-3.0063512742411365,6.98474012932038,-1.7038466291456968,8.075472872390371,0.4492388362429001
2009-09-11,3.4980181285691936,-2.928455730022825,6.94604329576763,-1.7266447322836933,8.04790671861443,0.45738042599636597
2009-09-14,3.43829324462454,-2.851502088355096,6.8870580881342605,-1.7106534630800316,8.025658530025693,0.4340549665920912
2009-09-15,3.4631547504752027,-2.864613762268573,6.900524646221798,-1.7077932590040854,8.023618705389755,0.4110909857955435
2009-09-16,3.488409481657236,-2.8660926661434316,6.934807765553386,-1.7553932562139731,7.989593428569976,0.41306419719574733
2009-09-17,3.481413796480279,-2.8215532172506053,6.9258862987974075,-1.784638762844762,7.9344774968564655,0.4080034368214424
2009-09-18,3.582766870484382,-2.8593723603904837,6.75083328629845,-1.9757615224916107,8.162530271437827,0.3899743251217225
2009-09-21,3.630916716181283,-2.998740554121972,6.885954155327549,-1.7464980161400387,8.152553724975178,0.41893526952900817
2009-09-22,3.6089138181597695,-2.9772434867934563,6.892397701038492,-1.8103774748607269,8.116715677208298,0.3993416878807661
2009-09-23,3.569732117465813,-2.859403069632534,6.80947236051138,-2.1120820510750606,8.060953523124349,0.40251316719330266
2009-09-24,3.5922248129792145,-2.965043582036195,6.810622492728381,-1.854660645251352,8.134736594332178,0.4344192874260239
2009-09-25,3.438206229261764,-2.849488460546112,6.814787560747483,-1.6387554977316698,8.070429002657391,0.4167103846168503
2009-09-28,3.3543305752898522,-2.808040115014533,6.871852241887872,-1.5042905637631565,7.9572015611062685,0.4334427677685477
2009-09-29,3.32680419993776,-2.764763375015088,6.880459916255783,-1.516070267322874,7.904918112138512,0.4022952880793072
2009-09-30,3.2709780350192217,-2.697643470629704,6.8479435764310805,-1.5248888136828482,7.880492587214551,0.4061036638066552
2009-10-01,3.341890124493065,-2.7585683428699417,6.875466339501969,-1.515787964015558,7.947063280683845,0.4058779865688169
2009-10-02,1.835452747210312,-1.1915565490153628,9.955924541147448,-1.6513254939076676,10.241129855432195,0.386776700383224
2009-10-05,1.813000376620456,-1.1656812739007179,9.94898662859446,-1.6603713948956071,10.218910995773987,0.3899653456611956
2009-10-06,1.8090484991242712,-1.1692367497878615,10.026814755580954,-1.5870475070286258,10.141766394581119,0.3814082321316773
2009-10-07,1.7576894840119013,-1.1944977317927417,10.079129406733326,-1.2056457966555747,10.029197076287383,0.3918113425065121
2009-10-08,1.7756449302983832,-1.2387037284643172,10.056827421480108,-1.1123950059959122,10.137161840123033,0.38079519113766974
2009-10-09,1.851065056922701,-1.1343331644203958,9.878077596715254,-1.4817107472649962,10.279790320890116,0.2940648895096815
2009-10-12,1.860436347716284,-1.1644475851013776,9.90378106977836,-1.4738197465139564,10.274038815731815,0.3147664657656141
2009-10-13,1.8611133197655196,-1.2794798687530402,10.045120152005145,-1.1618140189801482,10.105962512699534,0.34263759950903033
2009-10-14,1.9122901694683991,-1.3010960673154648,10.073388403603005,-1.2029558466374246,10.106366023213551,0.3362247207390996
2009-10-15,1.9451526559347831,-1.2839271130988823,10.135480973469841,-1.3473030262477619,9.985460993991081,0.315340815614542
2009-10-16,1.9818863578161787,-1.2222929418171995,9.905814327549171,-1.6280383165762269,10.209842399130867,0.29058790528449346
2009-10-19,2.004546982087636,-1.268293795075074,9.91624747343713,-1.5638448669357452,10.259325948651307,0.2762308235435966
2009-10-20,1.9601827831112348,-1.3075182492879285,9.953498565658247,-1.2520217370319093,10.286303768349644,0.27239186366648754
2009-10-21,2.0848715269556393,-1.3550269228815572,9.90145545501649,-1.5319271121160578,10.528808101697166,0.2696317970938903
2009-10-22,2.0606012086678285,-1.3268635559151831,9.86138724051923,-1.5533350617588482,10.558195039833363,0.2705462525218889
2009-10-23,2.1025362362868907,-1.3347423211798264,9.912855142805553,-1.6755805929982257,10.508457825670268,0.27197950016885136
2009-10-26,2.135341501545226,-1.3554279432822776,9.936458294760742,-1.7790705440694194,10.491586685385595,0.28420065289854785
2009-10-27,2.0949175774287294,-1.3803918245489113,9.866888677270198,-1.6002576618429092,10.577809107685177,0.3220819781023871
2009-10-28,2.060159253843984,-1.3476015783595652,9.81009193488724,-1.6170953126805647,10.600631570636864,0.3285940475024437
